epoch,pod,cpu_percent
1786136745,"redis-cluster-6",0.2540367659770676
1786136750,"redis-cluster-6",0.28400815787896366
1786136755,"redis-cluster-6",0.4533631488774693
1786136760,"redis-cluster-6",0.4533631488774693
1786136765,"redis-cluster-6",0.4533631488774693
1786136770,"redis-cluster-6",0.7296424551987212
1786136775,"redis-cluster-6",0.7296424551987212
1786136780,"redis-cluster-6",0.7296424551987212
1786136785,"redis-cluster-6",0.9477897738848445
1786136790,"redis-cluster-6",2.5063038921186247
1786136795,"redis-cluster-6",2.5063038921186247
1786136800,"redis-cluster-6",3.030344370097064
1786136805,"redis-cluster-6",8.261715094562186
1786136810,"redis-cluster-6",8.261715094562186
1786136815,"redis-cluster-6",13.903812176136377
1786136820,"redis-cluster-6",13.903812176136377
1786136825,"redis-cluster-6",13.903812176136377
1786136830,"redis-cluster-6",13.025657500000138
1786136835,"redis-cluster-6",19.213761002404535
1786136840,"redis-cluster-6",19.213761002404528
1786136845,"redis-cluster-6",19.213761002404528
1786136850,"redis-cluster-6",19.158502723669564
1786136855,"redis-cluster-6",19.158502723669564
1786136860,"redis-cluster-6",19.158502723669564
1786136865,"redis-cluster-6",19.10597966429937
1786136870,"redis-cluster-6",19.10597966429937
1786136875,"redis-cluster-6",16.091640708238728
1786136880,"redis-cluster-6",19.03372603930273
1786136885,"redis-cluster-6",19.03372603930273
1786136890,"redis-cluster-6",15.7039871545716
1786136895,"redis-cluster-6",18.93742284130333
1786136900,"redis-cluster-6",18.93742284130333
1786136905,"redis-cluster-6",18.93742284130333
1786136910,"redis-cluster-6",18.85647591335277
1786136915,"redis-cluster-6",18.85647591335277
1786136920,"redis-cluster-6",18.85647591335277
1786136925,"redis-cluster-6",18.99818188821695
1786136930,"redis-cluster-6",18.99818188821695
1786136935,"redis-cluster-6",18.960297797411382
1786136940,"redis-cluster-6",19.15419516593739
1786136945,"redis-cluster-6",19.15419516593739
1786136950,"redis-cluster-6",19.15419516593739
1786136955,"redis-cluster-6",19.453085732832577
1786136960,"redis-cluster-6",19.453085732832577
1786136965,"redis-cluster-6",19.453085732832577
1786136970,"redis-cluster-6",19.46909849629464
1786136975,"redis-cluster-6",19.46909849629464
1786136980,"redis-cluster-6",19.60938886424132
1786136985,"redis-cluster-6",19.601717156934367
1786136990,"redis-cluster-6",19.526167578462367
1786136995,"redis-cluster-6",19.526167578462367
1786137000,"redis-cluster-6",19.537477172273242
1786137005,"redis-cluster-6",16.61081736263663
1786137010,"redis-cluster-6",19.51416996759091
1786137015,"redis-cluster-6",19.5913872930454
1786137020,"redis-cluster-6",19.5913872930454
1786137025,"redis-cluster-6",19.611347876967283
1786137030,"redis-cluster-6",19.481473224238798
1786137035,"redis-cluster-6",19.481473224238798
1786137040,"redis-cluster-6",19.558536007346778
1786137045,"redis-cluster-6",19.55016928046088
1786137050,"redis-cluster-6",19.59535333115342
1786137055,"redis-cluster-6",19.59535333115342
1786137060,"redis-cluster-6",19.645371466268347
1786137065,"redis-cluster-6",19.645371466268347
1786137070,"redis-cluster-6",19.63751934494494
1786137075,"redis-cluster-6",19.63751934494494
1786137080,"redis-cluster-6",19.700725091585447
1786137085,"redis-cluster-6",19.784551732009202
1786137090,"redis-cluster-6",19.784551732009202
1786137095,"redis-cluster-6",19.664225223163044
1786137100,"redis-cluster-6",19.664225223163044
1786137105,"redis-cluster-6",19.62527081040361
1786137110,"redis-cluster-6",19.62527081040361
1786137115,"redis-cluster-6",19.754186318530014
1786137120,"redis-cluster-6",19.71710724443712
1786137125,"redis-cluster-6",19.71710724443712
1786137130,"redis-cluster-6",19.71710724443712
1786137135,"redis-cluster-6",19.68020417871123
1786137140,"redis-cluster-6",19.800783345852587
1786137145,"redis-cluster-6",19.800783345852587
1786137150,"redis-cluster-6",18.806974910394217
1786137155,"redis-cluster-6",18.218673633440257
1786137160,"redis-cluster-6",18.218673633440257
1786137165,"redis-cluster-6",18.218673633440257
1786137170,"redis-cluster-6",12.199989525505327
1786137175,"redis-cluster-6",8.581148989242893
1786137180,"redis-cluster-6",8.581148989242893
1786137185,"redis-cluster-6",6.864669513030212
1786137190,"redis-cluster-6",6.864669513030212
1786137195,"redis-cluster-6",0.9502478189688899
1786137200,"redis-cluster-6",0.9502478189688899
1786137205,"redis-cluster-6",0.9502478189688899
1786137210,"redis-cluster-6",0.7538334544914793
1786137215,"redis-cluster-6",0.9555938167650829
1786137220,"redis-cluster-6",0.9555938167650829
1786137225,"redis-cluster-6",0.9584428518424748
1786137230,"redis-cluster-6",0.960932544142281
1786137235,"redis-cluster-6",0.960932544142281
1786137240,"redis-cluster-6",0.9544610849270768
1786137245,"redis-cluster-6",0.9544271460934016
1786137250,"redis-cluster-6",0.9544271460934016
1786137255,"redis-cluster-6",0.7447416373025235
1786137260,"redis-cluster-6",0.9499218817811402
1786137265,"redis-cluster-6",0.9499218817811402
1786137270,"redis-cluster-6",0.9438430467397457
1786137275,"redis-cluster-6",0.7629782853221515
1786137280,"redis-cluster-6",0.7629782853221515
1786137285,"redis-cluster-6",0.6938200900350615
1786137290,"redis-cluster-6",0.5765614663191074
1786137295,"redis-cluster-6",0.5765614663191074
1786137300,"redis-cluster-6",0.3113552947573631
1786137305,"redis-cluster-6",0.3113552947573631
1786137310,"redis-cluster-6",0.3113552947573631
1786137315,"redis-cluster-6",0.2950610040208957
1786137320,"redis-cluster-6",0.24383623051241768
1786137325,"redis-cluster-6",0.27293092719354217
1786137330,"redis-cluster-6",0.27293092719354217
1786137335,"redis-cluster-6",0.2781427164569149
1786137340,"redis-cluster-6",0.2619307372751829
1786137345,"redis-cluster-6",0.2619307372751829
1786137350,"redis-cluster-6",0.27273076725935297
1786137355,"redis-cluster-6",0.22651047806353866
1786137285,"redis-cluster-8",0.15863715534085976
1786137290,"redis-cluster-8",0.18932312653784922
1786137295,"redis-cluster-8",0.22000909773483868
1786137300,"redis-cluster-8",0.20682748122270744
1786137305,"redis-cluster-8",0.2312001158660844
1786137310,"redis-cluster-8",0.2555727505094614
1786137315,"redis-cluster-8",0.2590033725321272
1786137320,"redis-cluster-8",0.2672108550506138
1786137325,"redis-cluster-8",0.25443116028913026
1786137330,"redis-cluster-8",0.2019595575354122
1786137335,"redis-cluster-8",0.2019595575354122
1786137340,"redis-cluster-8",0.20077300046232086
1786137345,"redis-cluster-8",0.1717069869823295
1786137350,"redis-cluster-8",0.19907992345801986
1786137355,"redis-cluster-8",0.20009052231375032
